Lat,Long,PresAbs,Type
-16.01475,-65.582341,0,Global
-19.665138,-67.855604,0,Global
-16.990932,-68.295898,0,Global
-17.236068,-68.311221,0,Global
-17.655418,-67.199761,0,Global
-15.34839,-63.988249,0,Global
-17.131509,-66.389433,0,Global
-16.942318,-64.049095,0,Global
-22.135666,-65.743543,0,Global
-16.196101,-64.155698,0,Global
-22.954149,-63.61314,0,Global
-22.236416,-63.385424,0,Global
-21.175112,-63.630905,0,Global
-21.783118,-65.377614,0,Global
-23.042836,-65.154755,0,Global
-21.363291,-66.610122,0,Global
-15.483613,-64.160387,0,Global
-21.92005,-65.350217,0,Global
-22.489208,-65.816147,0,Global
-18.236268,-68.422457,0,Global
-20.044788,-66.125439,0,Global
-17.641377,-67.983775,0,Global
-16.368709,-63.46355,0,Global
-15.970855,-67.012242,0,Global
-15.813116,-68.288663,0,Global
-22.278263,-66.323318,0,Global
-21.070743,-66.283171,0,Global
-16.872014,-67.901199,0,Global
-18.920439,-63.387961,0,Global
-20.101676,-64.040669,0,Global
-16.403243,-68.164468,0,Global
-17.840406,-68.732192,0,Global
-17.150247,-69.689988,0,Global
-19.607521,-64.599892,0,Global
-17.604032,-68.067647,0,Global
-19.67453,-63.429551,0,Global
-20.305641,-66.62064,0,Global
-15.989898,-65.826417,0,Global
-15.914838,-70.023023,0,Global
-19.999631,-64.60852,0,Global
-21.215631,-66.741977,0,Global
-15.595094,-65.762352,0,Global
-20.817599,-67.878067,0,Global
-20.97246,-65.59605,0,Global
-17.717342,-66.666403,0,Global
-20.929668,-66.257156,0,Global
-19.470666,-65.927131,0,Global
-18.514684,-65.413561,0,Global
-17.165074,-68.49421,0,Global
-17.964197,-68.358398,0,Global
-16.532307,-64.377634,0,Global
-16.177751,-66.979642,0,Global
-14.931118,-67.652922,0,Global
-15.825036,-67.72973,0,Global
-17.025482,-67.281281,0,Global
-18.601088,-63.530128,0,Global
-15.089639,-66.409136,0,Global
-18.03681,-64.266508,0,Global
-21.556868,-67.951189,0,Global
-20.524973,-68.745597,0,Global
-16.365905,-67.459045,0,Global
-17.660435,-65.027369,0,Global
-17.117349,-66.073441,0,Global
-20.400343,-66.330658,0,Global
-17.136265,-66.73008,0,Global
-14.89285,-67.084074,0,Global
-15.382174,-64.626579,0,Global
-18.001902,-63.81257,0,Global
-21.540682,-65.606025,0,Global
-22.074345,-63.66118,0,Global
-19.065185,-63.666993,0,Global
-16.527426,-63.269065,0,Global
-22.561506,-65.932904,0,Global
-21.441221,-66.513407,0,Global
-15.943658,-64.987286,0,Global
-19.016131,-67.423421,0,Global
-17.690191,-64.097965,0,Global
-20.659924,-64.96568,0,Global
-20.583744,-65.670598,0,Global
-20.140823,-68.30367,0,Global
-20.518072,-65.096066,0,Global
-18.243212,-65.746141,0,Global
-18.022311,-64.913505,0,Global
-19.865649,-64.25848,0,Global
-17.053046,-64.449889,0,Global
-20.616772,-63.743582,0,Global
-18.313324,-64.230147,0,Global
-22.166875,-64.219912,0,Global
-17.179625,-64.006167,0,Global
-16.408759,-66.853018,0,Global
-18.0009,-66.633827,0,Global
-16.580253,-68.609217,0,Global
-17.915648,-67.930402,0,Global
-18.26811,-68.67572,0,Global
-21.56276,-63.452476,0,Global
-19.277836,-66.786862,0,Global
-18.872544,-67.655611,0,Global
-17.144502,-64.865715,0,Global
-16.687772,-69.801557,0,Global
-19.643382,-65.9531,0,Global
-20.163077,-66.657496,0,Global
-22.061812,-65.166239,0,Global
-22.226674,-64.344554,0,Global
-15.321051,-64.273742,0,Global
-19.310802,-66.185503,0,Global
-18.964526,-64.076431,0,Global
-22.401135,-64.284031,0,Global
-16.101226,-64.850806,0,Global
-20.922335,-67.186652,0,Global
-17.72057,-67.012912,0,Global
-18.379312,-66.40863,0,Global
-19.347989,-66.979701,0,Global
-20.552488,-64.964542,0,Global
-15.839644,-67.532193,0,Global
-17.890544,-68.92812,0,Global
-15.439687,-65.957602,0,Global
-15.285767,-65.22354,0,Global
-17.746372,-63.713828,0,Global
-17.560487,-64.505775,0,Global
-17.403737,-66.726515,0,Global
-21.398397,-65.14864,0,Global
-19.861083,-64.591894,0,Global
-16.9267,-67.651676,0,Global
-17.510628,-67.694113,0,Global
-21.429072,-65.868109,0,Global
-15.512817,-64.380247,0,Global
-19.730167,-65.486381,0,Global
-21.270642,-66.653899,0,Global
-15.910334,-66.598645,0,Global
-20.733014,-64.691161,0,Global
-18.856815,-64.481522,0,Global
-21.752072,-63.318858,0,Global
-21.1118,-63.478992,0,Global
-22.096577,-64.522377,0,Global
-20.421285,-66.557841,0,Global
-23.369752,-64.334061,0,Global
-21.235175,-64.855762,0,Global
-17.083597,-63.966999,0,Global
-21.218694,-67.565446,0,Global
-16.674971,-69.132096,0,Global
-21.626136,-63.721843,0,Global
-21.277032,-65.67516,0,Global
-16.402195,-67.836313,0,Global
-16.103866,-64.401591,0,Global
-17.131804,-64.177356,0,Global
-18.00022,-64.693945,0,Global
-18.838309,-65.44193,0,Global
-21.914926,-63.657179,0,Global
-16.541025,-67.051546,0,Global
-23.174988,-63.627878,0,Global
-15.12805,-65.440015,0,Global
-15.176001,-63.689214,0,Global
-15.526379,-65.127983,0,Global
-17.182134,-67.62541,0,Global
-18.860476,-69.337361,0,Global
-22.74542,-65.533292,0,Global
-15.361047,-66.564334,0,Global
-15.986104,-67.904997,0,Global
-16.877753,-67.54722,0,Global
-16.796922,-64.19615,0,Global
-16.988734,-67.575401,0,Global
-15.682071,-65.726104,0,Global
-22.698032,-65.431727,0,Global
-14.946707,-67.330461,0,Global
-17.779822,-65.182582,0,Global
-19.266616,-65.099613,0,Global
-15.862982,-64.73054,0,Global
-17.976313,-64.131515,0,Global
-22.507528,-64.088123,0,Global
-18.497837,-67.960283,0,Global
-18.826913,-63.592228,0,Global
-21.509475,-67.325028,0,Global
-17.660063,-68.159684,0,Global
-21.210796,-66.306356,0,Global
-16.166076,-65.599605,0,Global
-21.064345,-63.825812,0,Global
-17.828843,-63.578561,0,Global
-20.546045,-68.315203,0,Global
-21.653849,-65.806597,0,Global
-18.008919,-66.389699,0,Global
-21.791086,-63.713546,0,Global
-19.516271,-63.685847,0,Global
-20.867905,-65.197489,0,Global
-15.937695,-65.293889,0,Global
-18.775845,-64.017319,0,Global
-15.405829,-63.470155,0,Global
-15.061019,-67.753022,0,Global
-16.33469,-64.693257,0,Global
-18.163158,-66.984204,0,Global
-19.868046,-64.018026,0,Global
-18.769012,-64.344472,0,Global
-22.196981,-66.637307,0,Global
-18.251454,-64.989203,0,Global
-15.85836,-64.557464,0,Global
-19.498849,-67.506919,0,Global
-16.495157,-63.584947,0,Global
-22.548794,-64.865876,0,Global
-15.035097,-63.89529,0,Global
-15.002816,-64.027194,0,Global
-18.744911,-65.932872,0,Global
-22.930555,-63.457567,0,Global
-22.584731,-65.293771,0,Global
-18.230955,-63.976937,0,Global
-19.89927,-66.843956,0,Global
-19.030719,-63.465221,0,Global
-15.677216,-64.905034,0,Global
-16.741431,-64.927402,0,Global
-19.623298,-69.197245,0,Global
-18.144413,-63.661264,0,Global
-21.930775,-66.393403,0,Global
-15.171827,-69.52359,0,Global
-20.911056,-65.403712,0,Global
-16.773914,-65.631504,0,Global
-15.466177,-69.074195,0,Global
-20.563985,-65.403709,0,Global
-20.257197,-64.443083,0,Global
-20.975761,-66.427339,0,Global
-19.469143,-64.252388,0,Global
-17.287032,-65.778048,0,Global
-22.101746,-66.423472,0,Global
-17.878564,-65.087115,0,Global
-16.885448,-64.965499,0,Global
-17.157006,-65.405934,0,Global
-21.077061,-64.555062,0,Global
-21.618921,-65.511514,0,Global
-18.52896,-64.212513,0,Global
-22.81686,-63.78732,0,Global
-17.352044,-66.402132,0,Global
-16.577232,-63.790591,0,Global
-17.784059,-65.576837,0,Global
-17.926377,-69.233053,0,Global
-15.461834,-64.483426,0,Global
-18.616762,-65.145467,0,Global
-19.737045,-64.964719,0,Global
-18.332195,-65.060777,0,Global
-15.402745,-65.703166,0,Global
-17.626569,-65.273465,0,Global
-18.177697,-65.202806,0,Global
-18.007904,-64.394133,0,Global
-16.727606,-65.252043,0,Global
-18.580756,-63.705025,0,Global
-17.79832,-64.791237,0,Global
-22.864246,-65.065176,0,Global
-15.750055,-64.777514,0,Global
-20.591332,-64.338848,0,Global
-18.242446,-66.126586,0,Global
-22.174039,-63.848308,0,Global
-19.075588,-67.12272,0,Global
-20.209932,-64.694652,0,Global
-19.248288,-67.219955,0,Global
-17.134601,-67.513271,0,Global
-17.964035,-67.029539,0,Global
-19.236113,-63.295087,0,Global
-15.176871,-63.968753,0,Global
-15.264235,-68.948184,0,Global
-21.25024,-65.984038,0,Global
-20.704645,-65.380192,0,Global
-16.747746,-68.153436,0,Global
-20.174719,-63.678485,0,Global
-17.826183,-68.627089,0,Global
-22.048193,-63.752396,0,Global
-20.834714,-68.328384,0,Global
-17.806463,-64.263926,0,Global
-17.148154,-65.632145,0,Global
-16.27511,-67.914078,0,Global
-17.036651,-69.140914,0,Global
-15.541621,-68.56959,0,Global
-17.368269,-66.914548,0,Global
-18.341608,-65.788713,0,Global
-21.681925,-66.842433,0,Global
-21.230334,-67.388193,0,Global
-21.995964,-63.268385,0,Global
-18.425853,-63.814646,0,Global
-21.002706,-64.16831,0,Global
-17.49963,-69.589859,0,Global
-19.156384,-65.820965,0,Global
-21.751046,-64.944088,0,Global
-19.802195,-65.74985,0,Global
-22.526354,-64.766548,0,Global
-15.737138,-66.885191,0,Global
-16.798216,-67.271454,0,Global
-15.94256,-64.291147,0,Global
-23.016805,-64.180348,0,Global
-15.059025,-65.30113,0,Global
-22.877915,-64.444633,0,Global
-16.519475,-68.67594,0,Global
-15.177565,-63.529108,0,Global
-19.21857,-69.268154,0,Global
-15.233417,-67.379909,0,Global
-16.927632,-64.495942,0,Global
-18.01433,-69.383653,0,Global
-18.892352,-64.179644,0,Global
-17.394467,-66.541298,0,Global
-20.482426,-63.607847,0,Global
-16.048435,-65.065973,0,Global
-16.824482,-69.337651,0,Global
-20.441055,-64.708552,0,Global
-19.984546,-65.918791,0,Global
-21.005645,-63.4072,0,Global
-16.633447,-67.83478,0,Global
-19.509421,-64.7095,0,Global
-15.796168,-66.443965,0,Global
-16.1025,-66.848816,0,Global
-16.593301,-66.179206,0,Global
-18.211448,-63.722642,0,Global
-15.773341,-63.255536,0,Global
-14.95823,-66.91914,0,Global
-20.709699,-63.795172,0,Global
-19.575384,-68.685648,0,Global
-23.082876,-64.31492,0,Global
-18.559104,-64.970531,0,Global
-19.566209,-67.026303,0,Global
-18.205441,-67.878705,0,Global
-22.565419,-65.633362,0,Global
-22.125985,-63.975708,0,Global
-18.365402,-68.784661,0,Global
-15.016266,-67.205383,0,Global
-22.285793,-63.638439,0,Global
-22.006269,-66.460614,0,Global
-21.120213,-65.990395,0,Global
-17.58787,-65.181,0,Global
-15.262722,-63.808972,0,Global
-18.357962,-69.42728,0,Global
-16.814217,-64.388475,0,Global
-18.599373,-66.937118,0,Global
-21.063804,-66.493469,0,Global
-21.468735,-65.402901,0,Global
-16.153795,-65.400635,0,Global
-16.868852,-64.610264,0,Global
-15.086104,-65.630023,0,Global
-19.552489,-69.131897,0,Global
-15.161856,-65.947943,0,Global
-16.543703,-65.639601,0,Global
-16.381035,-65.313925,0,Global
-16.612987,-68.106149,0,Global
-18.314104,-64.65825,0,Global
-19.80874,-65.843644,0,Global
-16.646732,-68.537897,0,Global
-17.191704,-68.643917,0,Global
-16.5849,-67.267384,0,Global
-17.225604,-63.75102,0,Global
-21.570464,-63.342993,0,Global
-21.455342,-63.30652,0,Global
-19.635011,-64.487544,0,Global
-17.920478,-68.576117,0,Global
-16.632069,-66.300514,0,Global
-16.488033,-64.673395,0,Global
-20.206419,-65.024031,0,Global
-17.543312,-66.338068,0,Global
-20.303593,-64.253713,0,Global
-15.638869,-65.956204,0,Global
-21.379169,-67.871363,0,Global
-19.632001,-65.801507,0,Global
-19.269082,-65.648181,0,Global
-22.7657,-65.170671,0,Global
-15.229827,-67.511725,0,Global
-20.133018,-64.760084,0,Global
-17.818806,-66.252054,0,Global
-19.765676,-66.006702,0,Global
-16.846852,-66.660146,0,Global
-17.150682,-63.259744,0,Global
-18.94943,-68.647876,0,Global
-23.188808,-64.052143,0,Global
-22.195375,-64.442813,0,Global
-21.115456,-64.860744,0,Global
-15.025845,-66.523804,0,Global
-15.394309,-67.193625,0,Global
-17.574456,-66.708271,0,Global
-18.573852,-65.258521,0,Global
-16.011394,-63.517394,0,Global
-16.424493,-68.431432,0,Global
-21.836564,-65.704955,0,Global
-15.091001,-68.457239,0,Global
-15.570918,-66.857862,0,Global
-17.164527,-67.902537,0,Global
-15.483655,-63.644331,0,Global
-15.778438,-64.078639,0,Global
-17.535242,-69.443637,0,Global
-22.143562,-64.309384,0,Global
-18.715532,-66.853816,0,Global
-20.301391,-64.618252,0,Global
-20.382535,-63.919739,0,Global
-16.373689,-64.598806,0,Global
-21.028487,-66.821,0,Global
-18.978738,-64.368232,0,Global
-18.246859,-68.149675,0,Global
-15.245387,-68.157755,0,Global
-16.081835,-64.285377,0,Global
-16.96864,-65.488964,0,Global
-17.88044,-68.233564,0,Global
-20.520493,-66.20296,0,Global
-19.877483,-65.40985,0,Global
-15.621684,-65.530164,0,Global
-23.330962,-65.385099,0,Global
-18.599761,-64.474517,0,Global
-18.563612,-66.270521,0,Global
-22.465458,-64.19825,0,Global
-17.870912,-66.430969,0,Global
-21.999299,-63.851066,0,Global
-15.337858,-63.237142,0,Global
-16.3467,-69.926493,0,Global
-17.262625,-64.4443,0,Global
-17.728364,-66.376108,0,Global
-19.522924,-65.171845,0,Global
-23.087439,-63.469145,0,Global
-15.307463,-65.735113,0,Global
-19.406818,-63.52846,0,Global
-22.956648,-64.265549,0,Global
-19.890018,-65.570145,0,Global
-15.941296,-66.863415,0,Global
-17.49649,-68.876578,0,Global
-18.722148,-64.901871,0,Global
-16.935905,-64.873138,0,Global
-15.756307,-64.348558,0,Global
-16.986066,-65.579412,0,Global
-17.746338,-69.360829,0,Global
-16.502088,-69.16112,0,Global
-15.177391,-69.428038,0,Global
-15.077131,-64.695923,0,Global
-21.387828,-65.359897,0,Global
-17.589225,-63.944919,0,Global
-19.745304,-65.120213,0,Global
-16.086068,-65.830728,0,Global
-17.725156,-68.473152,0,Global
-22.533204,-64.271101,0,Global
-19.203929,-64.824762,0,Global
-17.248372,-68.446472,0,Global
-15.385722,-68.304165,0,Global
-17.846612,-64.027968,0,Global
-20.363415,-65.839587,0,Global
-17.295203,-67.527887,0,Global
-16.001921,-63.818785,0,Global
-16.526322,-64.008715,0,Global
-22.396048,-66.596548,0,Global
-15.470638,-68.043123,0,Global
-23.22452,-63.793244,0,Global
-20.546352,-65.195736,0,Global
-23.02361,-63.973477,0,Global
-18.455508,-65.989376,0,Global
-18.0426,-66.084908,0,Global
-16.237282,-67.081814,0,Global
-19.969082,-64.332464,0,Global
-22.609709,-66.221095,0,Global
-22.41069,-65.654694,0,Global
-21.937305,-65.21975,0,Global
-16.468811,-64.776544,0,Global
-14.980998,-70.007558,0,Global
-21.768644,-64.81513,0,Global
-18.106726,-69.560703,0,Global
-15.908563,-65.416043,0,Global
-19.442051,-64.798213,0,Global
-14.933961,-68.028416,0,Global
-19.359547,-66.351024,0,Global
-20.544046,-66.030237,0,Global
-22.627339,-64.323397,0,Global
-14.982955,-65.656868,0,Global
-22.884978,-65.394518,0,Global
-16.44137,-67.169241,0,Global
-17.558029,-69.679832,0,Global
-15.454015,-65.200182,0,Global
-22.06605,-64.382904,0,Global
-21.191355,-66.152131,0,Global
-21.812205,-65.059079,0,Global
-19.620966,-68.583639,0,Global
-22.701193,-65.327959,0,Global
-19.585182,-65.649676,0,Global
-22.070577,-65.977067,0,Global
-18.282404,-65.942062,0,Global
-21.313933,-63.389418,0,Global
-18.954193,-68.53054,0,Global
-17.314463,-67.315014,0,Global
-17.163259,-63.866782,0,Global
-14.95224,-69.230241,0,Global
-22.3963,-63.575994,0,Global
-16.46485,-67.641083,0,Global
-16.104103,-63.823013,0,Global
-18.614053,-63.401244,0,Global
-22.217578,-66.233239,0,Global
-19.78367,-66.660269,0,Global
-20.18204,-66.872065,0,Global
-19.178006,-66.724513,0,Global
-20.863766,-64.95614,0,Global
-14.955236,-63.822151,0,Global
-15.730641,-63.788801,0,Global
-15.076383,-69.45738,0,Global
-21.983893,-65.516051,0,Global
-22.281364,-63.886296,0,Global
-15.727051,-66.582356,0,Global
-18.149678,-65.426208,0,Global
-18.898251,-67.407531,0,Global
-16.852647,-65.700592,0,Global
-18.241149,-68.949461,0,Global
-17.34289,-69.660727,0,Global
-16.43683,-64.110396,0,Global
-18.502943,-64.029959,0,Global
-15.633117,-67.095519,0,Global
-18.315771,-66.953931,0,Global
-19.122879,-64.470195,0,Global
-16.537421,-64.285817,0,Global
-17.789657,-64.109649,0,Global
-16.954906,-65.757331,0,Global
-20.120395,-65.952747,0,Global
-21.33985,-63.952563,0,Global
-20.666357,-65.238849,0,Global
-20.772839,-64.282021,0,Global
-15.699433,-64.66746,0,Global
-16.190718,-67.617347,0,Global
-16.798457,-67.448511,0,Global
-21.245699,-66.529343,0,Global
-17.930485,-63.372544,0,Global
-22.476676,-63.481809,0,Global
-16.783801,-69.440238,0,Global
-19.293948,-66.560195,0,Global
-17.646756,-64.725333,0,Global
-18.2972,-65.556129,0,Global
-16.201548,-66.229857,0,Global
-17.04,-68.150061,0,Global
-19.493575,-69.283006,0,Global
-19.762478,-63.771337,0,Global
-19.345839,-66.445582,0,Global
-15.809667,-68.976028,0,Global
-22.765957,-65.971909,0,Global
-17.774888,-68.226271,0,Global
-20.098708,-64.351215,0,Global
-16.781896,-68.788121,0,Global
-14.897188,-65.36963,0,Global
-20.871051,-66.544311,0,Global
-17.345758,-67.730666,0,Global
-18.346598,-68.194564,0,Global
-15.674091,-67.984516,0,Global
-22.19874,-64.739165,0,Global
-19.451533,-65.044411,0,Global
-19.433486,-67.020512,0,Global
-15.869893,-66.105359,0,Global
-18.1111,-67.913279,0,Global
-21.221269,-63.400257,0,Global
-16.275162,-64.584336,0,Global
-15.395884,-68.859698,0,Global
-21.484368,-63.722109,0,Global
-15.788497,-68.055194,0,Global
-15.712824,-65.563905,0,Global
-20.641702,-63.438888,0,Global
-17.515258,-64.974943,0,Global
-22.03292,-66.254628,0,Global
-16.543031,-65.412392,0,Global
-15.232663,-68.251307,0,Global
-23.238903,-63.25523,0,Global
-17.170623,-69.36084,0,Global
-18.793391,-66.48352,0,Global
-19.512729,-66.882832,0,Global
-18.970379,-65.661285,0,Global
-22.422228,-64.55827,0,Global
-17.205286,-69.142973,0,Global
-17.326514,-68.179911,0,Global
-20.460078,-63.773963,0,Global
-17.248865,-64.319835,0,Global
-16.620401,-67.634019,0,Global
-15.848356,-63.477803,0,Global
-17.112998,-64.695879,0,Global
-23.183645,-64.608078,0,Global
-21.948632,-65.687166,0,Global
-15.062296,-63.676628,0,Global
-15.625642,-66.957565,0,Global
-18.343944,-67.684533,0,Global
-15.631307,-64.129483,0,Global
-16.267168,-69.520379,0,Global
-19.710674,-64.392802,0,Global
-21.068906,-65.551089,0,Global
-16.906393,-64.721636,0,Global
-15.315176,-66.335343,0,Global
-21.835846,-64.152419,0,Global
-17.303841,-66.299294,0,Global
-17.973937,-67.195745,0,Global
-17.292008,-63.974205,0,Global
-20.722168,-63.544786,0,Global
-19.568107,-66.505479,0,Global
-20.801008,-66.029597,0,Global
-15.048182,-64.382876,0,Global
-22.668981,-64.058171,0,Global
-22.714993,-63.565395,0,Global
-18.863135,-65.704559,0,Global
-18.317115,-67.41479,0,Global
-16.143178,-67.472904,0,Global
-16.693144,-63.895879,0,Global
-22.497629,-66.054256,0,Global
-18.243394,-64.833053,0,Global
-19.440339,-63.955774,0,Global
-20.322386,-65.15599,0,Global
-22.268006,-66.540257,0,Global
-15.941492,-68.569444,0,Global
-18.441683,-66.662916,0,Global
-19.298502,-66.652208,0,Global
-20.852992,-63.650534,0,Global
-16.238303,-65.348336,0,Global
-17.499827,-67.529122,0,Global
-17.954789,-65.813654,0,Global
-22.232712,-63.759528,0,Global
-17.399181,-67.156469,0,Global
-20.029004,-64.144899,0,Global
-15.655475,-68.27657,0,Global
-16.42555,-66.986517,0,Global
-19.403018,-64.954557,0,Global
-18.734089,-64.111391,0,Global
-15.538054,-63.953506,0,Global
-18.024526,-69.014429,0,Global
-17.069979,-63.794343,0,Global
-20.951077,-64.391822,0,Global
-17.820194,-63.374425,0,Global
-20.158575,-66.381332,0,Global
-19.40328,-65.472698,0,Global
-17.512635,-69.068138,0,Global
-15.153105,-66.179646,0,Global
-15.921764,-63.31895,0,Global
-16.972953,-69.879737,0,Global
-17.182582,-67.03569,0,Global
-15.075085,-69.029136,0,Global
-18.00096,-68.210138,0,Global
-16.409768,-67.727747,0,Global
-14.944951,-64.36036,0,Global
-15.283114,-68.685141,0,Global
-16.616036,-65.90562,0,Global
-20.66418,-68.841047,0,Global
-16.338459,-63.762654,0,Global
-15.400517,-66.379817,0,Global
-18.998561,-67.248852,0,Global
-18.608036,-64.708114,0,Global
-21.041264,-64.067983,0,Global
-19.0544,-65.432485,0,Global
-17.275796,-68.701774,0,Global
-22.330944,-66.430717,0,Global
-15.190789,-65.16908,0,Global
-23.192319,-65.588768,0,Global
-18.748404,-67.585445,0,Global
-21.612589,-64.130675,0,Global
-18.370455,-66.274488,0,Global
-15.38395,-64.384967,0,Global
-22.341288,-64.436346,0,Global
-21.016617,-64.301593,0,Global
-19.75073,-63.549334,0,Global
-20.032098,-68.501668,0,Global
-14.946679,-69.769886,0,Global
-16.295621,-65.017708,0,Global
-22.250272,-65.325647,0,Global
-19.526657,-63.837493,0,Global
-17.398096,-64.132943,0,Global
-22.7811,-64.16008,0,Global
-21.192294,-64.39437,0,Global
-20.277447,-63.654534,0,Global
-17.363697,-64.655206,0,Global
-17.919241,-65.610811,0,Global
-17.295888,-68.808922,0,Global
-15.806823,-68.633792,0,Global
-22.846292,-64.949594,0,Global
-18.290152,-66.0382,0,Global
-16.928845,-67.788364,0,Global
-21.874821,-66.800536,0,Global
-19.358033,-63.631638,0,Global
-17.04534,-69.441891,0,Global
-17.856662,-66.701485,0,Global
-17.151544,-67.24374,0,Global
-17.862608,-66.53385,0,Global
-21.120618,-67.416035,0,Global
-19.222302,-63.488706,0,Global
-18.086158,-63.544784,0,Global
-21.002328,-63.969295,0,Global
-15.595921,-63.255478,0,Global
-16.236182,-65.190803,0,Global
-16.885643,-68.672145,0,Global
-19.302985,-63.833662,0,Global
-18.75712,-69.505824,0,Global
-19.093574,-64.87687,0,Global
-18.67963,-65.260426,0,Global
-19.939243,-63.86305,0,Global
-17.861412,-67.652515,0,Global
-15.49088,-63.295268,0,Global
-17.64068,-67.484828,0,Global
-17.579834,-63.577866,0,Global
-14.96034,-65.052833,0,Global
-15.369013,-63.661962,0,Global
-17.959369,-67.468167,0,Global
-18.251532,-67.67122,0,Global
-19.869623,-64.350532,0,Global
-15.579473,-67.950452,0,Global
-19.735168,-64.208527,0,Global
-15.526411,-67.794842,0,Global
-15.660867,-65.351539,0,Global
-17.423237,-64.734663,0,Global
-19.071068,-64.776085,0,Global
-22.571653,-63.783545,0,Global
-19.892603,-66.692025,0,Global
-21.145538,-65.124553,0,Global
-19.919816,-67.062788,0,Global
-19.067205,-65.847001,0,Global
-20.258951,-66.167414,0,Global
-23.066822,-63.662857,0,Global
-19.389695,-65.607228,0,Global
-15.538023,-64.801727,0,Global
-21.8575,-65.480972,0,Global
-19.615226,-63.340106,0,Global
-21.317088,-65.514087,0,Global
-20.083922,-64.238736,0,Global
-22.452452,-66.347427,0,Global
-15.204942,-67.06896,0,Global
-16.826864,-68.425477,0,Global
-21.180441,-64.978116,0,Global
-20.720942,-63.966062,0,Global
-16.506977,-64.919402,0,Global
-21.785553,-64.519859,0,Global
-17.135019,-67.779505,0,Global
-20.931343,-64.571525,0,Global
-19.315754,-64.14783,0,Global
-16.298511,-69.340954,0,Global
-20.389432,-63.681326,0,Global
-16.522495,-66.121396,0,Global
-16.337962,-64.030684,0,Global
-17.787999,-69.187764,0,Global
-14.910124,-64.676582,0,Global
-19.892547,-65.891589,0,Global
-17.579002,-64.361694,0,Global
-23.343574,-63.519827,0,Global
-15.968877,-68.403096,0,Global
-19.241635,-64.928561,0,Global
-18.064031,-65.375059,0,Global
-21.79139,-65.872241,0,Global
-19.998842,-65.345273,0,Global
-16.467857,-63.453478,0,Global
-22.463469,-66.727149,0,Global
-16.665112,-64.733128,0,Global
-19.549807,-66.627333,0,Global
-18.870301,-66.647917,0,Global
-23.187873,-64.803761,0,Global
-18.520166,-63.907358,0,Global
-19.871642,-68.361587,0,Global
-15.102455,-66.80521,0,Global
-15.488657,-64.982351,0,Global
-21.177977,-65.525642,0,Global
-19.131855,-63.730705,0,Global
-16.341983,-68.343417,0,Global
-17.18916,-65.231737,0,Global
-19.441338,-69.161744,0,Global
-20.398841,-63.530139,0,Global
-15.167926,-67.683079,0,Global
-18.320183,-64.407558,0,Global
-20.828398,-64.51426,0,Global
-15.372126,-63.850159,0,Global
-19.229262,-67.710623,0,Global
-19.995324,-65.764994,0,Global
-18.385443,-63.472624,0,Global
-21.728097,-66.74646,0,Global
-20.161556,-68.498983,0,Global
-15.943802,-68.678506,0,Global
-19.158877,-63.586789,0,Global
-17.699318,-64.927097,0,Global
-16.292532,-63.56131,0,Global
-20.505827,-64.046551,0,Global
-22.192901,-64.874854,0,Global
-15.562365,-70.039521,0,Global
-22.816659,-64.005086,0,Global
-22.784675,-66.120018,0,Global
-20.640849,-66.463753,0,Global
-18.732328,-66.406152,0,Global
-21.337917,-66.77299,0,Global
-21.973047,-64.713845,0,Global
-17.408059,-67.981282,0,Global
-17.418735,-68.385682,0,Global
-19.535181,-67.405131,0,Global
-22.814333,-64.756584,0,Global
-23.057593,-63.767376,0,Global
-19.19886,-66.943138,0,Global
-19.178973,-67.580788,0,Global
-22.961436,-65.233774,0,Global
-19.409403,-64.362835,0,Global
-17.175522,-63.405746,0,Global
-18.22964,-66.293073,0,Global
-18.093116,-65.119804,0,Global
-15.144982,-69.326701,0,Global
-19.771332,-67.128973,0,Global
-20.064944,-63.692509,0,Global
-17.544209,-66.092865,0,Global
-16.868799,-69.828337,0,Global
-18.571893,-65.768949,0,Global
-18.789651,-64.9955,0,Global
-19.360772,-64.005283,0,Global
-22.430857,-64.802389,0,Global
-20.785066,-63.314298,0,Global
-16.567846,-68.397268,0,Global
-15.490782,-66.253102,0,Global
-16.140509,-63.682755,0,Global
-22.840996,-63.561244,0,Global
-16.63167,-69.957513,0,Global
-15.466235,-64.704179,0,Global
-15.572626,-63.755695,0,Global
-17.467906,-66.236215,0,Global
-18.399391,-64.62244,0,Global
-18.281725,-69.539278,0,Global
-14.952316,-66.343593,0,Global
-15.895028,-65.89755,0,Global
-17.507821,-65.770777,0,Global
-16.701189,-65.712762,0,Global
-18.697829,-65.557015,0,Global
-18.091999,-68.022953,0,Global
-19.745456,-68.590659,0,Global
-17.293481,-63.412843,0,Global
-14.931967,-64.189059,0,Global
